subj,trial,tp,self,other,fair,resp,rt,ffix,fdur,gazeself,gazeother,gazelateself,gazelateother,given
3,34,1.5,5,83,-78,0,0.906481963982515,0,0,0,276,333,241,-33
3,35,1.5,30,100,-70,0,1.42156961972978,0,0,0,269,394,618,-50
3,36,1.5,75,0,75,1,0.892557567534823,0,0,0,269,477,69,-50
3,37,1.5,75,0,75,1,0.737005936300193,0,0,0,272,332,59,-50
3,38,1.5,85,15,70,0,0.891456040822959,0,0,0,271,458,82,35
3,39,1.5,50,100,-50,0,1.4478746451241,0,0,0,286,530,486,-50
3,40,1.5,53,0,53,1,1.46217094645363,0,0,0,276,336,527,-50
3,41,10,76,42,34,1,4.84438169758323,0,0,0,102,2317,1374,-8
3,42,10,50,43,7,0,2.70493819648436,0,0,0,270,1166,864,7
3,43,10,87,2,85,1,4.78812414137792,0,0,0,273,3814,53,-48
3,44,10,53,0,53,0,6.88261726249584,0,0,0,275,2972,2352,50
3,45,10,54,50,4,1,3.19660218404715,0,0,0,278,661,1680,0
3,46,10,13,68,-55,0,2.02027368819472,0,0,0,279,636,783,-18
3,47,10,1,68,-67,0,1.49420427299265,0,0,0,125,448,497,-18
3,48,10,44,73,-29,1,4.93493147985828,0,0,0,89,2271,1642,23
3,49,10,48,80,-32,1,2.51148215265312,0,0,0,265,1467,391,30
3,50,10,92,21,71,1,3.0100303048257,0,0,0,268,1188,1023,-29
3,51,10,36,89,-53,NaN,NaN,0,0,0,266,4546,3611,0
3,52,10,62,18,44,1,1.46836805301973,0,0,0,153,477,370,-32
3,53,10,31,99,-68,0,2.39706253708391,0,0,0,274,887,742,-49
3,54,10,53,0,53,0,1.88447437193099,0,0,0,268,825,448,50
3,55,10,3,98,-95,0,3.03989831179933,0,0,0,278,1301,686,-48
3,56,10,23,61,-38,0,2.10099153706324,0,0,66,172,1594,0,-11
3,57,10,25,55,-30,0,2.6230527111893,0,0,0,200,814,1055,-5
3,58,10,93,16,77,1,1.45162629598235,0,0,0,264,592,400,-34
3,59,10,44,73,-29,1,4.81232512698625,0,0,0,60,2228,1745,23
3,60,10,15,78,-63,0,1.36957297049594,0,0,0,270,548,403,-28
3,61,1.5,10,68,-58,0,0.840446509251706,0,0,0,269,463,10,-18
3,62,1.5,71,18,53,1,1.08623729766441,0,0,0,263,501,148,-32
3,63,1.5,98,50,48,1,1.26590961686088,0,0,0,73,882,2,0
3,64,1.5,50,100,-50,0,0.997456478538879,0,0,0,266,615,13,-50
3,65,1.5,3,54,-51,0,1.29330590535938,0,0,0,267,580,357,-4
3,66,1.5,37,58,-21,0,1.23289581381869,0,0,0,267,593,283,-8
3,67,1.5,35,75,-40,0,1.06992691406049,0,0,0,263,500,149,-25
3,68,1.5,48,80,-32,1,1.08160810826303,0,0,0,264,512,180,30
3,69,1.5,66,45,21,1,1.06998517513603,0,0,0,266,487,183,-5
3,70,1.5,49,53,-4,1,1.40165067205089,0,0,0,275,664,293,3
3,71,1.5,25,55,-30,0,1.06993868702557,0,0,0,271,520,197,-5
3,72,1.5,94,3,91,1,0.849549122698591,0,0,18,224,527,0,-47
3,73,1.5,72,8,64,1,0.98138879909493,0,0,0,268,533,103,-42
3,74,1.5,53,23,30,0,1.19578079347957,0,0,0,103,590,205,27
3,75,1.5,90,3,87,1,0.826127567612275,0,0,0,137,403,59,-47
3,76,1.5,49,53,-4,NaN,NaN,0,0,0,266,670,379,0
3,77,1.5,96,4,92,1,0.674499653616294,0,0,34,203,371,0,-46
3,78,1.5,76,1,75,0,0.766321217759469,0,0,0,265,375,39,49
3,79,1.5,39,59,-20,0,1.25408473213975,0,0,0,266,531,365,-9
3,80,1.5,73,3,70,1,0.666422193555263,0,0,98,0,365,0,-47
3,81,10,34,75,-41,0,5.71228784593586,0,0,0,217,3368,1085,-25
3,82,10,53,23,30,0,2.369225819024,0,0,0,133,1266,402,27
3,83,10,98,26,72,1,3.30454365128935,0,0,0,265,1259,1352,-24
3,84,10,43,90,-47,1,4.51354543987509,0,0,0,269,1440,1969,40
3,85,10,16,70,-54,0,3.52152358442618,0,0,0,163,1829,854,-20
3,86,10,53,40,13,0,3.19376550372181,0,0,126,0,1453,946,10
3,87,10,48,80,-32,1,5.15143294770496,0,0,0,130,2209,1473,30
3,88,10,4,80,-76,0,1.28590825844367,0,0,0,286,532,134,-30
3,89,10,94,42,52,1,3.13618514947666,0,0,0,121,1653,738,-8
3,90,10,23,67,-44,0,1.17594878460477,0,0,0,286,615,91,-17
3,91,10,53,23,30,0,2.85803018407751,0,0,0,125,1597,565,27
3,92,10,89,32,57,1,1.35721950992411,0,0,0,130,788,194,-18
3,93,10,50,43,7,0,3.72069917514818,0,0,0,170,1377,1616,7
3,94,10,6,65,-59,0,2.15220875577506,0,0,72,163,802,579,-15
3,95,10,91,1,90,1,1.61139294981876,0,0,0,121,1184,52,-49
3,96,10,48,60,-12,1,4.4082036843447,0,0,0,113,1723,1911,10
3,97,10,9,50,-41,0,1.90823070178521,0,0,0,271,856,271,0
3,98,10,67,27,40,1,2.65298894097396,0,0,0,153,1220,912,-23
3,99,10,24,87,-63,0,1.27157512887425,0,0,0,260,509,239,-37
3,100,10,51,38,13,0,2.32568004408495,0,0,0,109,1106,550,12
3,101,1.5,86,31,55,1,0.798119386912731,0,0,60,149,358,84,-19
3,102,1.5,5,88,-83,0,1.05115899991324,0,0,0,268,356,320,-38
3,103,1.5,43,50,-7,0,1.33426253406651,0,0,0,262,562,357,0
3,104,1.5,69,42,27,1,0.877205925737144,0,0,0,265,330,163,-8
3,105,1.5,51,38,13,0,1.28768325901001,0,0,0,263,576,299,12
3,106,1.5,53,0,53,0,0.720629141114841,0,0,50,173,388,0,50
3,107,1.5,71,9,62,1,0.824384263485626,0,0,0,273,389,86,-41
3,108,1.5,48,80,-32,0,1.06017799513575,0,0,8,231,726,0,-30
3,109,1.5,16,67,-51,0,1.27850276288518,0,0,0,263,538,360,-17
3,110,1.5,10,78,-68,0,0.959464221523376,0,0,19,218,390,215,-28
3,111,1.5,74,39,35,1,1.20384165064206,0,0,178,0,328,473,-11
3,112,1.5,51,38,13,0,1.11949471047956,0,0,134,0,169,597,12
3,113,1.5,72,27,45,1,0.910437679531242,0,0,0,236,580,0,-23
3,114,1.5,25,55,-30,0,1.11021791755593,0,0,32,195,682,75,-5
3,115,1.5,82,30,52,1,0.829916650453015,0,0,262,0,79,411,-20
3,116,1.5,51,27,24,0,1.23300509106411,0,0,0,248,416,421,23
3,117,1.5,25,74,-49,0,1.25127703141334,0,0,0,271,737,115,-24
3,118,1.5,20,98,-78,0,1.14888062971477,0,0,0,265,579,195,-48
3,119,1.5,53,40,13,0,1.30592682350107,0,0,0,263,457,384,10
3,120,1.5,58,35,23,NaN,NaN,0,0,0,261,646,424,0
3,121,10,38,82,-44,0,3.56107741931737,0,0,0,153,1130,1496,-32
3,122,10,26,78,-52,0,1.22194303396464,0,0,0,122,632,218,-28
3,123,10,91,4,87,1,2.05345684078202,0,0,0,98,637,1001,-46
3,124,10,8,66,-58,0,3.82277378252911,0,0,0,265,1698,1115,-16
3,125,10,63,49,14,1,3.96822300407985,0,0,0,180,1576,1609,-1
3,126,10,53,28,25,0,1.84437596203679,0,0,0,270,740,641,22
3,127,10,43,90,-47,1,5.71112051138152,0,0,0,154,2412,2281,40
3,128,10,53,0,53,0,2.05338107120042,0,0,0,82,940,420,50
3,129,10,53,23,30,0,2.83942648766788,0,0,0,279,2020,39,27
3,130,10,82,38,44,1,1.49793962282274,0,0,0,127,568,513,-12
3,131,10,25,55,-30,0,2.63077275616706,0,0,0,267,1175,753,-5
3,132,10,50,43,7,0,1.57730659966364,0,0,265,0,441,509,7
3,133,10,39,53,-14,0,3.06942520471785,0,0,0,267,1278,793,-3
3,134,10,29,99,-70,0,1.20452508623384,0,0,0,261,578,280,-49
3,135,10,16,70,-54,0,1.26810542538624,0,0,0,108,386,236,-20
3,136,10,76,1,75,1,3.65677983503883,0,0,0,117,2577,482,-49
3,137,10,24,100,-76,0,1.28905646948078,0,0,0,106,323,423,-50
3,138,10,87,17,70,1,2.36512611108628,0,0,0,78,1147,623,-33
3,139,10,14,89,-75,0,2.80975016868251,0,0,106,0,576,1360,-39
3,140,10,28,77,-49,0,3.32419695262615,0,0,118,0,1368,937,-27
3,141,1.5,62,46,16,1,0.836001159195803,0,0,104,0,283,219,-4
3,142,1.5,17,58,-41,0,0.877161550721212,0,0,0,264,460,69,-8
3,143,1.5,90,30,60,1,0.820927540442426,0,0,82,156,477,0,-20
3,144,1.5,43,90,-47,0,0.855262934044731,0,0,0,218,238,252,-40
3,145,1.5,95,8,87,1,0.864405998185248,0,0,0,265,347,166,-42
3,146,1.5,51,38,13,0,1.30478786480307,0,0,0,144,520,227,12
3,147,1.5,49,75,-26,0,1.17565355491934,0,0,0,135,528,256,-25
3,148,1.5,27,98,-71,0,0.924019150697859,0,0,0,268,539,36,-48
3,149,1.5,47,98,-51,NaN,NaN,0,0,0,252,570,492,0
3,150,1.5,76,1,75,0,0.81828224623132,0,0,0,146,343,121,49
3,151,1.5,84,28,56,1,0.993971681507901,0,0,0,266,549,63,-22
3,152,1.5,46,81,-35,0,1.18102534659738,0,0,260,0,201,632,-31
3,153,1.5,57,40,17,1,1.24064574401018,0,0,0,119,558,289,-10
3,154,1.5,51,27,24,0,1.15357834379756,0,0,0,120,390,382,23
3,155,1.5,43,90,-47,NaN,NaN,0,0,0,286,669,397,0
3,156,1.5,20,91,-71,0,1.1097771861223,0,0,0,268,478,242,-41
3,157,1.5,51,38,13,1,0.692743821848126,0,0,52,0,399,0,-12
3,158,1.5,35,80,-45,0,1.43590606987891,0,0,115,0,276,814,-30
3,159,1.5,85,7,78,1,1.0287967096192,0,0,145,0,250,445,-43
3,160,1.5,88,27,61,1,0.750479035836179,0,0,268,0,86,323,-23
4,1,10,48,80,-32,1,1.56046221996166,0,0,118,0,565,601,30
4,2,10,48,80,-32,1,0.857973650332497,0,0,128,0,68,461,30
4,3,10,100,15,85,1,1.11700972580775,0,0,113,0,326,446,-35
4,4,10,25,55,-30,0,7.03715048252707,0,0,91,0,1640,2916,-5
4,5,10,85,15,70,1,3.06638222517813,0,0,0,109,1622,856,-35
4,6,10,53,0,53,0,1.98346864439463,0,0,76,0,708,622,50
4,7,10,48,100,-52,1,2.08820543343427,0,0,0,118,1067,549,50
4,8,10,98,38,60,1,5.28493821603251,0,0,89,0,1040,1603,-12
4,9,10,5,83,-78,0,3.23265464745054,0,0,0,102,1082,1352,-33
4,10,10,85,15,70,1,2.6710480743759,0,0,0,98,1277,831,-35
4,11,10,100,15,85,1,4.10029448799014,0,0,0,106,1126,1769,-35
4,12,10,53,23,30,0,3.39973548204125,0,0,0,120,504,914,27
4,13,10,5,83,-78,0,3.76738317124364,0,0,0,108,1158,1581,-33
4,14,10,75,0,75,0,3.97624093112654,0,0,0,46,2157,1233,50
4,15,10,28,85,-57,1,4.48907832553959,0,0,45,0,2184,937,35
4,16,10,30,100,-70,0,5.75705251913496,0,0,60,0,2278,2141,-50
4,17,10,48,100,-52,1,3.42995615626569,0,0,0,105,1547,1035,50
4,18,10,48,60,-12,1,8.10091785297755,0,0,0,123,3452,2941,10
4,19,10,98,38,60,1,3.35912529073312,0,0,0,88,1272,1170,-12
4,20,10,53,0,53,0,2.5368516295789,0,0,124,0,1168,853,50
4,21,1.5,50,100,-50,1,1.02943705775078,0,0,126,0,0,709,50
4,22,1.5,30,100,-70,1,0.54924980072019,0,0,0,108,161,59,50
4,23,1.5,53,23,30,0,0.879782670619988,0,0,260,0,17,534,27
4,24,1.5,80,45,35,1,0.733565696134519,0,0,261,0,7,387,-5
4,25,1.5,53,40,13,0,0.848709510814388,0,0,242,0,216,257,10
4,26,1.5,80,45,35,1,0.711188855245837,0,0,179,52,0,425,-5
4,27,1.5,3,100,-97,1,0.835662315594618,0,0,89,0,0,545,50
4,28,1.5,0,68,-68,0,0.745447968600729,0,0,126,0,20,394,-18
4,29,1.5,3,100,-97,1,0.787909236956239,0,0,267,0,27,388,50
4,30,1.5,50,100,-50,1,0.860455639159682,0,0,0,113,477,22,50
4,31,1.5,0,68,-68,0,0.706200727858231,0,0,0,120,28,347,-18
4,32,1.5,100,0,100,1,0.829979883378655,0,0,261,0,45,447,-50
4,33,1.5,50,43,7,0,0.893145019857457,0,0,112,0,208,322,7
4,34,1.5,28,85,-57,0,1.44957268265216,0,0,214,0,536,514,-35
4,35,1.5,25,55,-30,NaN,NaN,0,0,0,84,360,730,0
4,36,1.5,100,0,100,1,0.619687629345208,0,0,113,0,141,148,-50
4,37,1.5,53,40,13,0,0.691580781265657,0,0,229,0,0,358,10
4,38,1.5,75,0,75,0,0.743774995834883,0,0,126,0,12,392,50
4,39,1.5,48,60,-12,0,1.01056494688919,0,0,182,55,0,724,-10
4,40,1.5,50,43,7,0,0.986273032159716,0,0,263,0,12,643,7
4,41,10,85,35,50,1,1.49662572090028,0,0,82,0,545,487,-15
4,42,10,0,96,-96,0,3.32868002399027,0,0,99,0,332,2017,-46
4,43,10,48,85,-37,1,2.64304645875882,0,0,0,104,844,1236,35
4,44,10,44,90,-46,1,1.5769724869192,0,0,102,0,629,508,40
4,45,10,45,99,-54,1,1.75316380835011,0,0,0,105,760,546,49
4,46,10,26,96,-70,1,3.07468188472694,0,0,0,137,1963,404,46
4,47,10,75,30,45,1,3.73505422531343,0,0,0,107,1809,1113,-20
4,48,10,40,94,-54,1,3.77527590778891,0,0,0,132,1643,1338,44
4,49,10,46,99,-53,1,1.83080338927948,0,0,0,93,1018,358,49
4,50,10,99,10,89,1,4.42161031035175,0,0,88,0,2881,927,-40
4,51,10,86,5,81,0,1.36026847872745,0,0,92,0,692,234,45
4,52,10,60,44,16,1,3.56856234234056,0,0,0,0,1455,1210,-6
4,53,10,47,83,-36,1,5.14343496759193,0,0,0,116,2354,1346,33
4,54,10,91,18,73,0,5.48719796694013,0,0,0,105,2606,1584,32
4,55,10,100,1,99,1,1.68088335508355,0,0,112,0,739,501,-49
4,56,10,61,43,18,1,2.96093060403655,0,0,0,286,0,85,-7
4,57,10,78,16,62,0,3.54474406425288,0,0,0,113,2220,759,34
4,58,10,9,74,-65,0,4.00898434685269,0,0,0,114,1619,1468,-24
4,59,10,54,22,32,0,1.54975302078492,0,0,127,0,487,618,28
4,60,10,44,95,-51,1,7.60242872065965,0,0,138,0,2607,2138,45
4,61,1.5,34,57,-23,0,0.914833291479681,0,0,262,0,26,557,-7
4,62,1.5,48,55,-7,1,1.30054588671192,0,0,230,0,295,589,5
4,63,1.5,50,46,4,1,1.00683320937014,0,0,141,0,75,586,-4
4,64,1.5,5,59,-54,NaN,NaN,0,0,0,102,632,410,0
4,65,1.5,29,97,-68,1,0.985091204592209,0,0,130,0,62,592,47
4,66,1.5,46,86,-40,1,0.767494863760021,0,0,259,0,16,422,36
4,67,1.5,62,36,26,1,0.631312707152119,0,0,212,7,0,345,-14
4,68,1.5,100,16,84,1,0.787815052996848,0,0,258,0,69,389,-34
4,69,1.5,48,91,-43,1,0.826215845591378,0,0,0,107,347,128,41
4,70,1.5,59,8,51,0,0.687350351756322,0,0,137,0,101,258,42
4,71,1.5,28,98,-70,1,0.808473942242472,0,0,172,62,0,501,48
4,72,1.5,29,100,-71,1,0.734260604706833,0,0,233,0,0,395,50
4,73,1.5,99,18,81,1,0.654072019440264,0,0,266,0,16,308,-32
4,74,1.5,11,82,-71,0,0.745851571015919,0,0,131,0,33,383,-32
4,75,1.5,69,46,23,1,0.85832653830812,0,0,260,0,107,366,-4
4,76,1.5,79,14,65,0,1.07813861715977,0,0,76,0,148,601,36
4,77,1.5,38,97,-59,1,0.729155954856651,0,0,262,0,123,233,47
4,78,1.5,80,32,48,1,0.802323307073948,0,0,263,0,20,396,-18
4,79,1.5,38,81,-43,0,0.792072047212969,0,0,136,0,71,388,-31
4,80,1.5,55,21,34,0,0.886500824517498,0,0,0,96,200,289,29
4,81,10,30,72,-42,1,6.09161386640017,0,0,0,120,1685,2537,22
4,82,10,30,99,-69,1,6.28499949598063,0,0,104,0,3280,1312,49
4,83,10,92,18,74,0,4.84573637678886,0,0,145,105,2260,1369,32
4,84,10,51,49,2,NaN,NaN,0,0,0,110,3201,4514,0
4,85,10,36,99,-63,1,2.16616711142979,0,0,0,118,1067,540,49
4,86,10,15,93,-78,1,1.31618404643041,0,0,0,104,375,520,43
4,87,10,77,44,33,1,1.00899189364418,0,0,0,83,315,299,-6
4,88,10,24,60,-36,0,4.05851665708315,0,0,0,94,1868,1426,-10
4,89,10,31,98,-67,1,4.62864536912321,0,0,259,0,752,2982,48
4,90,10,90,19,71,0,4.62384349655304,0,0,0,119,2087,1314,31
4,91,10,48,55,-7,0,4.13775464847686,0,0,0,97,1994,1455,-5
4,92,10,3,63,-60,0,3.27992231645203,0,0,0,0,1074,1505,-13
4,93,10,58,28,30,0,3.46552026082691,0,0,0,73,1494,1118,22
4,94,10,74,13,61,0,3.86780651606659,0,0,0,146,2025,967,37
4,95,10,70,13,57,0,2.03733130365435,0,0,100,0,1012,589,37
4,96,10,32,99,-67,1,4.94918568317826,0,0,0,93,2284,561,49
4,97,10,45,82,-37,1,4.07432869487957,0,0,0,106,1649,1311,32
4,98,10,98,19,79,1,3.9157515850834,0,0,0,105,2401,913,-31
4,99,10,20,60,-40,0,3.25920486410405,0,0,117,0,725,1348,-10
4,100,10,48,64,-16,1,3.86829252944653,0,0,256,0,1838,1118,14
4,101,1.5,6,83,-77,0,0.706366757273827,0,0,127,0,49,324,-33
4,102,1.5,88,39,49,1,0.914808236131194,0,0,0,101,296,232,-11
4,103,1.5,33,95,-62,1,1.02640385126415,0,0,261,0,61,567,45
4,104,1.5,4,56,-52,0,0.805536127201322,0,0,120,0,46,428,-6
4,105,1.5,65,41,24,0,1.09664697266544,0,0,262,0,312,391,9
4,106,1.5,23,98,-75,1,0.881015212627062,0,0,238,0,0,594,48
4,107,1.5,46,89,-43,1,1.18670555388053,0,0,262,0,461,328,39
4,108,1.5,49,83,-34,1,0.81300533780086,0,0,199,42,49,431,33
4,109,1.5,96,46,50,1,1.09745870557208,0,0,0,0,242,465,-4
4,110,1.5,32,100,-68,1,1.13715603696573,0,0,136,0,370,352,50
4,111,1.5,50,43,7,0,0.996740734004561,0,0,0,106,213,399,7
4,112,1.5,37,95,-58,1,1.13584742329977,0,0,259,0,232,529,45
4,113,1.5,68,17,51,0,1.0695268223094,0,0,232,0,104,614,33
4,114,1.5,36,57,-21,0,0.829211318120088,0,0,232,0,136,344,-7
4,115,1.5,60,32,28,0,0.852154772123413,0,0,242,0,12,510,18
4,116,1.5,45,57,-12,0,1.28525246443542,0,0,261,0,371,471,-7
4,117,1.5,35,93,-58,1,1.27686646959,0,0,124,0,582,273,43
4,118,1.5,15,76,-61,0,1.17178162252139,0,0,0,97,338,445,-26
4,119,1.5,3,81,-78,0,0.936774531555784,0,0,120,0,41,566,-31
4,120,1.5,83,40,43,1,0.885842744288766,0,0,111,0,267,234,-10
4,121,10,49,78,-29,1,4.31853381546807,0,0,117,0,1505,1628,28
4,122,10,26,60,-34,0,2.59646343469331,0,0,125,0,469,1285,-10
4,123,10,69,8,61,0,0.920378975831682,0,0,126,0,317,220,42
4,124,10,26,96,-70,1,2.21993588860187,0,0,0,36,1508,282,46
4,125,10,95,48,47,1,4.37454580098074,0,0,156,0,2780,1000,-2
4,126,10,67,10,57,0,2.90659642123637,0,0,115,0,2146,285,40
4,127,10,28,50,-22,0,4.74562848785581,0,0,97,0,2065,1473,0
4,128,10,59,36,23,0,4.81421493756125,0,0,115,0,1694,2434,14
4,129,10,46,85,-39,1,4.88804519995392,0,0,0,91,1258,1539,35
4,130,10,24,67,-43,0,3.31925347751667,0,0,101,0,1043,1186,-17
4,131,10,80,15,65,0,2.56288655130083,0,0,123,0,864,1113,35
4,132,10,45,84,-39,1,3.91208746681741,0,0,0,90,1890,1207,34
4,133,10,8,53,-45,0,3.48618126317342,0,0,61,0,1739,1217,-3
4,134,10,76,33,43,1,3.56578270805176,0,0,0,92,2108,858,-17
4,135,10,46,54,-8,0,4.20935075867965,0,0,256,0,1681,1795,-4
4,136,10,56,26,30,0,6.45138421451202,0,0,81,0,1698,2791,24
4,137,10,44,89,-45,1,4.32270749310419,0,0,0,99,2413,1226,39
4,138,10,12,77,-65,0,5.06406747325309,0,0,85,0,2116,2064,-27
4,139,10,54,47,7,1,4.48781227577774,0,0,0,99,1708,2148,-3
4,140,10,27,98,-71,1,4.55036642400773,0,0,80,0,1160,2312,48
4,141,1.5,43,91,-48,1,0.826163319921761,0,0,0,103,261,180,41
4,142,1.5,27,62,-35,0,0.820626691719099,0,0,191,46,0,535,-12
4,143,1.5,49,80,-31,1,0.727049494380481,0,0,202,35,0,441,30
4,144,1.5,73,48,25,1,0.637500472535066,0,0,184,56,0,299,-2
4,145,1.5,80,47,33,1,0.687333446943285,0,0,235,0,0,361,-3
4,146,1.5,82,18,64,NaN,NaN,0,0,122,0,343,731,0
4,147,1.5,100,28,72,1,0.607636308746805,0,0,112,0,107,170,-22
4,148,1.5,66,9,57,0,0.626818743679905,0,0,192,48,0,341,41
4,149,1.5,73,30,43,1,0.797291710166974,0,0,261,0,11,411,-20
4,150,1.5,37,89,-52,1,0.77570365993779,0,0,258,0,0,450,39
4,151,1.5,42,55,-13,0,0.85746348721932,0,0,249,0,0,533,-5
4,152,1.5,11,96,-85,1,0.849166544514901,0,0,247,0,0,520,46
4,153,1.5,35,70,-35,1,0.953580029001387,0,0,224,0,290,273,20
4,154,1.5,77,25,52,1,0.76597373244158,0,0,212,0,0,478,-25
4,155,1.5,46,91,-45,1,0.609738241148079,0,0,123,0,85,189,41
4,156,1.5,86,5,81,0,0.676211891072398,0,0,214,27,0,390,45
4,157,1.5,30,57,-27,0,0.723367263814453,0,0,186,54,0,437,-7
4,158,1.5,38,89,-51,1,0.728516288799256,0,0,178,61,0,442,39
4,159,1.5,8,79,-71,0,0.645560747854233,0,0,101,0,49,267,-29
4,160,1.5,14,60,-46,0,0.678699011717981,0,0,229,0,0,381,-10
5,1,10,53,40,13,1,3.32373898957303,0,0,87,0,1051,1214,-10
5,2,10,53,23,30,0,4.60604635167874,0,0,0,71,1623,2061,27
5,3,10,98,38,60,0,4.10132689007332,0,0,54,0,858,2234,12
5,4,10,48,80,-32,0,4.1054637393645,0,0,93,0,880,2511,-30
5,5,10,53,0,53,0,4.2368980584306,0,0,78,0,1774,1961,50
5,6,10,25,55,-30,0,4.78695019166662,0,0,0,260,1249,2572,-5
5,7,10,5,83,-78,0,4.33955404608605,0,0,19,133,1187,2245,-33
5,8,10,80,45,35,1,4.78153823646244,0,0,41,0,1570,2364,-5
5,9,10,53,40,13,1,4.60612212146589,0,0,39,0,1219,2655,-10
5,10,10,53,0,53,0,5.80538790920218,0,0,17,0,1494,2438,50
5,11,10,50,43,7,1,3.30828466969797,0,0,53,0,426,2233,-7
5,12,10,50,100,-50,0,4.80804105926472,0,0,38,0,1569,1670,-50
5,13,10,30,100,-70,0,5.15917999086923,0,0,42,0,1309,3260,-50
5,14,10,80,45,35,1,5.56828401765597,0,0,85,0,1912,2356,-5
5,15,10,0,68,-68,0,4.33664279574987,0,0,48,0,927,2266,-18
5,16,10,85,15,70,0,4.44262842786884,0,0,94,0,616,2909,35
5,17,10,75,0,75,0,4.05660248984532,0,0,116,0,762,1697,50
5,18,10,48,60,-12,1,5.09411215728687,0,0,0,63,1025,2682,10
5,19,10,100,0,100,0,5.5612289749788,0,0,61,0,1162,3074,50
5,20,10,25,55,-30,0,6.27419671757707,0,0,52,0,1539,3461,-5
5,21,1.5,48,100,-52,0,1.08468983701641,0,0,86,0,270,456,-50
5,22,1.5,3,100,-97,0,0.877665947495188,0,0,0,0,92,429,-50
5,23,1.5,30,100,-70,0,1.09149825054192,0,0,0,264,716,40,-50
5,24,1.5,48,60,-12,NaN,NaN,0,0,46,0,434,672,0
5,25,1.5,98,38,60,1,1.1817624063624,0,0,107,0,443,355,-12
5,26,1.5,100,15,85,0,1.25472176900257,0,0,270,0,35,885,35
5,27,1.5,50,100,-50,1,1.23706680469149,0,0,272,0,86,806,50
5,28,1.5,48,100,-52,1,1.24406328426448,0,0,276,0,434,429,50
5,29,1.5,75,0,75,0,0.882371221134235,0,0,94,0,194,356,50
5,30,1.5,5,83,-78,0,1.0468143011185,0,0,271,0,83,618,-33
5,31,1.5,0,68,-68,0,0.79723224243935,0,0,256,0,37,427,-18
5,32,1.5,3,100,-97,0,0.701696803609593,0,0,104,0,117,250,-50
5,33,1.5,100,15,85,0,0.945507679803995,0,0,281,0,0,550,35
5,34,1.5,100,0,100,0,0.699950174157493,0,0,275,0,28,340,50
5,35,1.5,53,23,30,NaN,NaN,0,0,118,0,84,769,0
5,36,1.5,85,15,70,NaN,NaN,0,0,74,0,715,399,0
5,37,1.5,28,85,-57,1,1.1208489306282,0,0,114,0,241,494,35
5,38,1.5,48,80,-32,1,0.643862720729885,0,0,65,0,176,136,30
5,39,1.5,50,43,7,1,0.762398969176502,0,0,271,0,8,409,-7
5,40,1.5,28,85,-57,0,0.860178521961643,0,0,268,0,55,476,-35
5,41,10,86,19,67,0,1.72653087984872,0,0,45,0,923,398,31
5,42,10,43,70,-27,1,3.94984225503867,0,0,1,0,1562,1444,20
5,43,10,37,94,-57,0,3.95800244987913,0,0,270,0,852,2632,-44
5,44,10,18,95,-77,0,4.1668179477274,0,0,90,0,571,2849,-45
5,45,10,27,54,-27,1,4.91823749923242,0,0,55,0,1408,2832,4
5,46,10,75,34,41,0,4.35872048181955,0,0,0,60,1489,1852,16
5,47,10,95,37,58,0,3.03078612321042,0,0,106,0,861,1293,13
5,48,10,72,35,37,0,2.32450544172934,0,0,0,0,124,1729,15
5,49,10,83,33,50,0,2.84584837216607,0,0,111,0,1415,985,17
5,50,10,56,28,28,0,3.67499051930645,0,0,265,0,1457,1544,22
5,51,10,87,43,44,0,3.46053092694274,0,0,99,0,1895,800,7
5,52,10,100,9,91,0,2.95282897328798,0,0,104,0,478,1906,41
5,53,10,55,11,44,0,2.17731613861179,0,0,91,0,417,1071,39
5,54,10,41,79,-38,1,3.63334611567552,0,0,286,0,558,2011,29
5,55,10,97,6,91,0,2.42223488381569,0,0,44,0,670,1084,44
5,56,10,66,46,20,1,2.70822025028428,0,0,59,0,823,1417,-4
5,57,10,84,19,65,0,2.43070449711195,0,0,71,0,975,622,31
5,58,10,80,24,56,0,4.39669623911141,0,0,189,0,2089,1296,26
5,59,10,69,22,47,0,3.8673766518059,0,0,268,0,986,2290,28
5,60,10,3,59,-56,0,2.56680514836989,0,0,55,0,239,1921,-9
5,61,1.5,28,93,-65,0,1.05778824174558,0,0,0,53,327,351,-43
5,62,1.5,98,25,73,0,1.01483522444687,0,0,0,282,586,94,25
5,63,1.5,42,98,-56,1,1.12458127189166,0,0,264,0,80,703,48
5,64,1.5,99,27,72,NaN,NaN,0,0,0,96,425,690,0
5,65,1.5,77,1,76,0,0.874090277628056,0,0,38,0,214,325,49
5,66,1.5,60,5,55,0,0.678545360031421,0,0,0,262,197,79,45
5,67,1.5,26,95,-69,1,0.650342999755594,0,0,0,272,282,36,45
5,68,1.5,59,31,28,1,0.927559899981134,0,0,0,260,320,227,-19
5,69,1.5,100,7,93,0,0.673359204829467,0,0,97,0,113,230,43
5,70,1.5,88,23,65,1,0.813134539863313,0,0,0,267,399,76,-27
5,71,1.5,5,96,-91,0,0.778217346280144,0,0,26,71,202,242,-46
5,72,1.5,98,38,60,1,0.657344913019188,0,0,104,0,145,180,-12
5,73,1.5,93,23,70,0,1.31717962016955,0,0,266,0,579,349,27
5,74,1.5,43,82,-39,1,0.966148154879193,0,0,0,63,353,232,32
