,accept,yesrt,nort,avert,r.accept,r.rt,time,self,other,genoffer,gen,r.gen,comp.rt,subjval,subj
126,0.6453,2.93505516813885,4.1599010431350445,3.3695080000000006,1.0,3.14,10.0,62,49,-1,0.3547,0.0,2.93505516813885,0.37906171855150905,56
127,0.726,1.2694009641873278,4.346111678832117,2.1124197000000002,0.0,2.673,10.0,21,89,1,0.726,0.0,4.346111678832117,0.2561956664686763,56
128,0.666,1.1652237237237237,4.223487125748503,2.1866836999999997,0.0,3.393,10.0,19,58,1,0.666,0.0,4.223487125748503,0.19915194177541648,56
129,0.8946,1.3099073328862063,4.3905047438330165,1.6346023,0.0,4.253,10.0,44,97,1,0.8946,0.0,4.3905047438330165,0.40711156674358573,56
130,0.4721308103661045,2.6862369854062296,3.836078121955971,3.2932026943644592,0.0,2.067,10.0,88,31,-1,0.5278691896338955,1.0,3.836078121955971,0.2819495020445387,56
131,0.6437,1.1407279788721454,4.103713163064833,2.1964395999999997,0.0,2.891,10.0,8,93,1,0.6437,0.0,4.103713163064833,0.18324607540252305,56
132,0.3643,2.747430963491628,3.7765445965077866,3.4016385,0.0,3.627,10.0,87,22,-1,0.6356999999999999,1.0,3.7765445965077866,0.22129943038051023,56
133,0.8377,1.3059542795750267,4.55803696857671,1.8337672999999999,0.0,7.204,10.0,40,68,1,0.8377,0.0,4.55803696857671,0.3408515744934222,56
134,0.5005,2.8474233766233765,3.9696684684684684,3.4079848,1.0,1.677,10.0,83,34,-1,0.49950000000000006,0.0,2.8474233766233765,0.2975589684428175,56
135,0.2495,2.5269567134268534,3.492098467688208,3.2512955999999997,0.0,4.234,10.0,99,9,-1,0.7505,1.0,3.492098467688208,0.14530781553783206,56
136,0.2131,2.4441356170811828,3.3489979667047907,3.1561717999999996,0.0,4.891,10.0,92,5,-1,0.7868999999999999,1.0,3.3489979667047907,0.11268918177269191,56
137,0.5779816513761468,0.9750947148090005,3.788484710941233,2.162396915011594,0.0,4.321,10.0,0,88,1,0.5779816513761468,0.0,3.788484710941233,0.12753988569694963,56
138,0.3829,2.806215983285453,3.773104359099012,3.4028828000000004,1.0,3.23,10.0,61,27,-1,0.6171,0.0,2.806215983285453,0.23205377769290808,56
139,0.1662,2.1866919374247895,3.1277200767570164,2.9713212,0.0,3.44,10.0,72,0,-1,0.8338,1.0,3.1277200767570164,0.062197526111365864,56
140,0.1295,1.000691891891892,1.0576893739230329,1.0503082000000001,1.0,0.742,1.5,82,24,-1,0.8705,0.0,1.000691891891892,-0.44636612652219226,56
141,0.3242,0.9752594077729797,1.1627552530334417,1.1019690999999998,1.0,0.732,1.5,58,25,-1,0.6758,0.0,0.9752594077729797,-0.15558479698773153,56
142,0.4602,1.1039489352455454,1.1481198592071136,1.1277924000000001,1.0,0.978,1.5,49,71,1,0.4602,1.0,1.1039489352455454,0.27789599969257867,56
143,0.2866,0.981030006978367,1.1393312307261005,1.0939621000000002,0.0,1.102,1.5,100,46,-1,0.7134,1.0,1.1393312307261005,-0.2104450337559869,56
144,0.3898,1.114443817342227,1.1244085545722713,1.1205243,1.0,0.893,1.5,40,60,1,0.3898,1.0,1.114443817342227,0.21321462841668581,56
145,0.0335,0.9459940298507463,0.9268261769270564,0.9274683,0.0,0.676,1.5,89,12,-1,0.9665,1.0,0.9268261769270564,-0.7648330111285185,56
146,0.0441,1.1793650793650794,0.9070931059734282,0.9191003,0.0,0.676,1.5,5,69,1,0.0441,0.0,0.9070931059734282,-0.3843669365485225,56
147,0.1538,1.1852626788036411,1.02252989836918,1.0475582,0.0,0.988,1.5,16,51,1,0.1538,0.0,1.02252989836918,-0.09516141136042189,56
148,0.061,1.185560655737705,0.9424785942492012,0.9573066,0.0,0.704,1.5,14,76,1,0.061,0.0,0.9424785942492012,-0.2929526374612079,56
149,0.6482,0.9092226164763962,1.2561563388288801,1.0312739,1.0,0.742,1.5,55,41,-1,0.3518,0.0,0.9092226164763962,0.19757001436597416,56
150,0.2953,0.9768401625465629,1.1507999148573862,1.0994296000000001,0.0,0.858,1.5,90,41,-1,0.7047,1.0,1.1507999148573862,-0.19738307262068805,56
151,0.4193,0.952702838063439,1.1919690029275014,1.0916447,,,1.5,73,39,-1,0.5807,,,-0.04546142728580821,56
152,0.1643,1.1808983566646378,1.0346818236209168,1.0587052000000001,1.0,1.035,1.5,37,96,1,0.1643,1.0,1.1808983566646378,-0.07344736280521003,56
153,0.1337,0.9755183246073299,1.0628177305783217,1.0511458,0.0,0.989,1.5,84,26,-1,0.8663,1.0,1.0628177305783217,-0.42902216314850256,56
154,0.0464,1.1896659482758623,0.9047782088926175,0.9179970000000001,0.0,0.848,1.5,11,82,1,0.0464,0.0,0.9047782088926175,-0.37911767009744124,56
155,0.4879,0.9563045706087314,1.210564342901777,1.086511,1.0,0.888,1.5,60,35,-1,0.5121,0.0,0.9563045706087314,0.02141001119195407,56
156,0.0429,0.9772540792540791,0.9464987984536621,0.9478181999999999,0.0,0.679,1.5,94,17,-1,0.9571,1.0,0.9464987984536621,-0.7214731026942942,56
157,0.0952,1.001,1.0195700707338637,1.0178022,0.0,1.103,1.5,63,9,-1,0.9048,1.0,1.0195700707338637,-0.5313083561692464,56
158,0.2559,0.9864599452911292,1.1287648165569142,1.0923489999999998,0.0,1.237,1.5,93,40,-1,0.7441,1.0,1.1287648165569142,-0.25119254996315143,56
